RVA,Runtime,Type,Module,Label,Original,EXE_Value
0x578a3,0x4578a2,Sing,Wheel,Optimal Pressure?,56,56
0x57a83,0x457a82,Sing,Wheel,Optimal Pressure?,28,28
0x57c63,0x457c62,Sing,Wheel,Optimal Pressure?,42,42
0x57e43,0x457e42,Sing,Wheel,Optimal Pressure?,26,26
0x58023,0x458022,Sing,Wheel,Optimal Pressure?,26,26
0x58203,0x458202,Sing,Wheel,Optimal Pressure?,50,50
0x583e3,0x4583e2,Sing,Wheel,Optimal Pressure?,50,50
0x5551f,0x45551e,Sing,Wheel,Heat,1.35,1.35
0x556ff,0x4556fe,Sing,Wheel,Heat,1.69,1.69
0x558df,0x4558de,Sing,Wheel,Heat,1.26,1.26
0x55abf,0x455abe,Sing,Wheel,Heat,1.52,1.52
0x55c9f,0x455c9e,Sing,Wheel,Heat,1.41,1.41
0x55e7f,0x455e7e,Sing,Wheel,Heat,1.65,1.65
0x5605f,0x45605e,Sing,Wheel,Heat,1.56,1.56
0x5623f,0x45623e,Sing,Wheel,Heat,1,1
0x5641f,0x45641e,Sing,Wheel,Heat,1,1
0x565ff,0x4565fe,Sing,Wheel,Heat,1.35,1.35
0x567df,0x4567de,Sing,Wheel,Heat,1.69,1.69
0x569bf,0x4569be,Sing,Wheel,Heat,1.26,1.26
0x56b9f,0x456b9e,Sing,Wheel,Heat,1.52,1.52
0x56d7f,0x456d7e,Sing,Wheel,Heat,1.41,1.41
0x56f5f,0x456f5e,Sing,Wheel,Heat,1.65,1.65
0x5713f,0x45713e,Sing,Wheel,Heat,1.56,1.56
0x5731f,0x45731e,Sing,Wheel,Heat,1.15,1.15
0x574ff,0x4574fe,Sing,Wheel,Heat,1.6,1.6
0x576df,0x4576de,Sing,Wheel,Heat,1.5,1.5
0x578bf,0x4578be,Sing,Wheel,Heat,2,2
0x57a9f,0x457a9e,Sing,Wheel,Heat,2,2
0x57c7f,0x457c7e,Sing,Wheel,Heat,2.4,2.4
0x57e5f,0x457e5e,Sing,Wheel,Heat,1.54,1.54
0x5803f,0x45803e,Sing,Wheel,Heat,1.81,1.81
0x5821f,0x45821e,Sing,Wheel,Heat,1,1
0x583ff,0x4583fe,Sing,Wheel,Heat,1,1
0x55529,0x455528,Sing,Wheel,???,650,650
0x55709,0x455708,Sing,Wheel,???,650,650
0x558e9,0x4558e8,Sing,Wheel,???,650,650
0x55ac9,0x455ac8,Sing,Wheel,???,650,650
0x55ca9,0x455ca8,Sing,Wheel,???,650,650
0x55e89,0x455e88,Sing,Wheel,???,650,650
0x56069,0x456068,Sing,Wheel,???,650,650
0x56249,0x456248,Sing,Wheel,???,650,650
0x56429,0x456428,Sing,Wheel,???,650,650
0x56609,0x456608,Sing,Wheel,???,650,650
0x567e9,0x4567e8,Sing,Wheel,???,650,650
0x569c9,0x4569c8,Sing,Wheel,???,650,650
0x56ba9,0x456ba8,Sing,Wheel,???,650,650
0x56d89,0x456d88,Sing,Wheel,???,650,650
0x56f69,0x456f68,Sing,Wheel,???,650,650
0x57149,0x457148,Sing,Wheel,???,650,650
0x57329,0x457328,Sing,Wheel,???,650,650
0x57509,0x457508,Sing,Wheel,???,650,650
0x576e9,0x4576e8,Sing,Wheel,???,650,650
0x578c9,0x4578c8,Sing,Wheel,???,650,650
0x57aa9,0x457aa8,Sing,Wheel,???,650,650
0x57c89,0x457c88,Sing,Wheel,???,650,650
0x57e69,0x457e68,Sing,Wheel,???,620,620
0x58049,0x458048,Sing,Wheel,???,650,650
0x58229,0x458228,Sing,Wheel,???,650,650
0x58409,0x458408,Sing,Wheel,???,650,650
0x55533,0x455532,Sing,Wheel,??? Point-1,4500,4500
0x55713,0x455712,Sing,Wheel,??? Point-1,4500,4500
0x558f3,0x4558f2,Sing,Wheel,??? Point-1,4500,4500
0x55ad3,0x455ad2,Sing,Wheel,??? Point-1,4500,4500
0x55cb3,0x455cb2,Sing,Wheel,??? Point-1,4500,4500
0x55e93,0x455e92,Sing,Wheel,??? Point-1,4500,4500
0x56073,0x456072,Sing,Wheel,??? Point-1,4500,4500
0x56253,0x456252,Sing,Wheel,??? Point-1,4500,4500
0x56433,0x456432,Sing,Wheel,??? Point-1,4500,4500
0x56613,0x456612,Sing,Wheel,??? Point-1,4500,4500
0x567f3,0x4567f2,Sing,Wheel,??? Point-1,4500,4500
0x569d3,0x4569d2,Sing,Wheel,??? Point-1,4500,4500
0x56bb3,0x456bb2,Sing,Wheel,??? Point-1,4500,4500
0x56d93,0x456d92,Sing,Wheel,??? Point-1,4500,4500
0x56f73,0x456f72,Sing,Wheel,??? Point-1,4500,4500
0x57153,0x457152,Sing,Wheel,??? Point-1,4500,4500
0x57333,0x457332,Sing,Wheel,??? Point-1,4500,4500
0x57513,0x457512,Sing,Wheel,??? Point-1,4500,4500
0x576f3,0x4576f2,Sing,Wheel,??? Point-1,4500,4500
0x578d3,0x4578d2,Sing,Wheel,??? Point-1,4500,4500
0x57ab3,0x457ab2,Sing,Wheel,??? Point-1,4500,4500
0x57c93,0x457c92,Sing,Wheel,??? Point-1,4500,4500
0x57e73,0x457e72,Sing,Wheel,??? Point-1,4200,4200
0x58053,0x458052,Sing,Wheel,??? Point-1,4500,4500
0x58233,0x458232,Sing,Wheel,??? Point-1,4500,4500
0x58413,0x458412,Sing,Wheel,??? Point-1,4500,4500
0x5553d,0x45553c,Sing,Wheel,???,1.5,1.5
0x5571d,0x45571c,Sing,Wheel,???,1.64,1.64
0x558fd,0x4558fc,Sing,Wheel,???,1.7,1.7
0x55add,0x455adc,Sing,Wheel,???,1.78,1.78
0x55cbd,0x455cbc,Sing,Wheel,???,1.72,1.72
0x55e9d,0x455e9c,Sing,Wheel,???,1.9,1.9
0x5607d,0x45607c,Sing,Wheel,???,1.92,1.92
0x5625d,0x45625c,Sing,Wheel,???,2,2
0x5643d,0x45643c,Sing,Wheel,???,2.1,2.1
0x5661d,0x45661c,Sing,Wheel,???,1.425,1.425
0x567fd,0x4567fc,Sing,Wheel,???,1.558,1.558
0x569dd,0x4569dc,Sing,Wheel,???,1.615,1.615
0x56bbd,0x456bbc,Sing,Wheel,???,1.691,1.691
0x56d9d,0x456d9c,Sing,Wheel,???,1.634,1.634
0x56f7d,0x456f7c,Sing,Wheel,???,1.805,1.805
0x5715d,0x45715c,Sing,Wheel,???,1.824,1.824
0x5733d,0x45733c,Sing,Wheel,???,1.6,1.6
0x5751d,0x45751c,Sing,Wheel,???,1.74,1.74
0x576fd,0x4576fc,Sing,Wheel,???,1.7,1.7
0x578dd,0x4578dc,Sing,Wheel,???,1.78,1.78
0x57abd,0x457abc,Sing,Wheel,???,1.72,1.72
0x57c9d,0x457c9c,Sing,Wheel,???,1.9,1.9
0x57e7d,0x457e7c,Sing,Wheel,???,1.96,1.96
0x5805d,0x45805c,Sing,Wheel,???,2,2
0x5823d,0x45823c,Sing,Wheel,???,2,2
0x5841d,0x45841c,Sing,Wheel,???,2.1,2.1
0x5554d,0x45554c,Sing,Wheel,Grip,1.3,1.3
0x5572d,0x45572c,Sing,Wheel,Grip,1.2,1.2
0x5590d,0x45590c,Sing,Wheel,Grip,1.52,1.52
0x55aed,0x455aec,Sing,Wheel,Grip,1.33,1.33
0x55ccd,0x455ccc,Sing,Wheel,Grip,1.52,1.52
0x55ead,0x455eac,Sing,Wheel,Grip,1.47,1.47
0x5608d,0x45608c,Sing,Wheel,Grip,1.75,1.75
0x5626d,0x45626c,Sing,Wheel,Grip,1.73,1.73
0x5644d,0x45644c,Sing,Wheel,Grip,1.74,1.74
0x5662d,0x45662c,Sing,Wheel,Grip,1.235,1.235
0x5680d,0x45680c,Sing,Wheel,Grip,1.14,1.14
0x569ed,0x4569ec,Sing,Wheel,Grip,1.444,1.444
0x56bcd,0x456bcc,Sing,Wheel,Grip,1.2635,1.2635
0x56dad,0x456dac,Sing,Wheel,Grip,1.444,1.444
0x56f8d,0x456f8c,Sing,Wheel,Grip,1.3965,1.3965
0x5716d,0x45716c,Sing,Wheel,Grip,1.6625,1.6625
0x5734d,0x45734c,Sing,Wheel,Grip,1.4,1.4
0x5752d,0x45752c,Sing,Wheel,Grip,1.3,1.3
0x5770d,0x45770c,Sing,Wheel,Grip,1.52,1.52
0x578ed,0x4578ec,Sing,Wheel,Grip,1.33,1.33
0x57acd,0x457acc,Sing,Wheel,Grip,1.52,1.52
0x57cad,0x457cac,Sing,Wheel,Grip,1.47,1.47
0x57e8d,0x457e8c,Sing,Wheel,Grip,1.79,1.79
0x5806d,0x45806c,Sing,Wheel,Grip,1.84,1.84
0x5824d,0x45824c,Sing,Wheel,Grip,1.73,1.73
0x5842d,0x45842c,Sing,Wheel,Grip,1.74,1.74
0x55557,0x455556,Sing,Wheel,???,1.5,1.5
0x55737,0x455736,Sing,Wheel,???,1.2,1.2
0x55917,0x455916,Sing,Wheel,???,1.3,1.3
0x55af7,0x455af6,Sing,Wheel,???,1.2,1.2
0x55cd7,0x455cd6,Sing,Wheel,???,1.3,1.3
0x55eb7,0x455eb6,Sing,Wheel,???,1.3,1.3
0x56097,0x456096,Sing,Wheel,???,1.2,1.2
0x56277,0x456276,Sing,Wheel,???,1.4,1.4
0x56457,0x456456,Sing,Wheel,???,1.2,1.2
0x56637,0x456636,Sing,Wheel,???,1.5,1.5
0x56817,0x456816,Sing,Wheel,???,1.2,1.2
0x569f7,0x4569f6,Sing,Wheel,???,1.3,1.3
0x56bd7,0x456bd6,Sing,Wheel,???,1.2,1.2
0x56db7,0x456db6,Sing,Wheel,???,1.3,1.3
0x56f97,0x456f96,Sing,Wheel,???,1.3,1.3
0x57177,0x457176,Sing,Wheel,???,1.2,1.2
0x57357,0x457356,Sing,Wheel,???,1.5,1.5
0x57537,0x457536,Sing,Wheel,???,1.2,1.2
0x57717,0x457716,Sing,Wheel,???,1.3,1.3
0x578f7,0x4578f6,Sing,Wheel,???,1.2,1.2
0x57ad7,0x457ad6,Sing,Wheel,???,1.3,1.3
0x57cb7,0x457cb6,Sing,Wheel,???,1.3,1.3
0x57e97,0x457e96,Sing,Wheel,???,1.2,1.2
0x58077,0x458076,Sing,Wheel,???,1.2,1.2
0x58257,0x458256,Sing,Wheel,???,1.4,1.4
0x58437,0x458436,Sing,Wheel,???,1.2,1.2
0x55561,0x455560,Sing,Wheel,???,120,120
0x55741,0x455740,Sing,Wheel,???,120,120
0x55921,0x455920,Sing,Wheel,???,120,120
0x55b01,0x455b00,Sing,Wheel,???,120,120
0x55ce1,0x455ce0,Sing,Wheel,???,120,120
0x55ec1,0x455ec0,Sing,Wheel,???,120,120
0x560a1,0x4560a0,Sing,Wheel,???,120,120
0x56281,0x456280,Sing,Wheel,???,90,90
0x56461,0x456460,Sing,Wheel,???,180,180
0x56641,0x456640,Sing,Wheel,???,120,120
0x56821,0x456820,Sing,Wheel,???,120,120
0x56a01,0x456a00,Sing,Wheel,???,120,120
0x56be1,0x456be0,Sing,Wheel,???,120,120
0x56dc1,0x456dc0,Sing,Wheel,???,120,120
0x56fa1,0x456fa0,Sing,Wheel,???,120,120
0x57181,0x457180,Sing,Wheel,???,120,120
0x57361,0x457360,Sing,Wheel,???,120,120
0x57541,0x457540,Sing,Wheel,???,120,120
0x57721,0x457720,Sing,Wheel,???,120,120
0x57901,0x457900,Sing,Wheel,???,120,120
0x57ae1,0x457ae0,Sing,Wheel,???,120,120
0x57cc1,0x457cc0,Sing,Wheel,???,120,120
0x57ea1,0x457ea0,Sing,Wheel,???,120,120
0x58081,0x458080,Sing,Wheel,???,120,120
0x58261,0x458260,Sing,Wheel,???,90,90
0x58441,0x458440,Sing,Wheel,???,180,180
0x5556b,0x45556a,Sing,Wheel,???,0.02,0.02
0x5574b,0x45574a,Sing,Wheel,???,0.02,0.02
0x5592b,0x45592a,Sing,Wheel,???,0.02,0.02
0x55b0b,0x455b0a,Sing,Wheel,???,0.02,0.02
0x55ceb,0x455cea,Sing,Wheel,???,0.02,0.02
0x55ecb,0x455eca,Sing,Wheel,???,0.02,0.02
0x560ab,0x4560aa,Sing,Wheel,???,0.02,0.02
0x5628b,0x45628a,Sing,Wheel,???,0.1,0.1
0x5646b,0x45646a,Sing,Wheel,???,0.1,0.1
0x5664b,0x45664a,Sing,Wheel,???,0.02,0.02
0x5682b,0x45682a,Sing,Wheel,???,0.02,0.02
0x56a0b,0x456a0a,Sing,Wheel,???,0.02,0.02
0x56beb,0x456bea,Sing,Wheel,???,0.02,0.02
0x56dcb,0x456dca,Sing,Wheel,???,0.02,0.02
0x56fab,0x456faa,Sing,Wheel,???,0.02,0.02
0x5718b,0x45718a,Sing,Wheel,???,0.02,0.02
0x5736b,0x45736a,Sing,Wheel,???,0.02,0.02
0x5754b,0x45754a,Sing,Wheel,???,0.02,0.02
0x5772b,0x45772a,Sing,Wheel,???,0.02,0.02
0x5790b,0x45790a,Sing,Wheel,???,0.02,0.02
0x57aeb,0x457aea,Sing,Wheel,???,0.02,0.02
0x57ccb,0x457cca,Sing,Wheel,???,0.02,0.02
0x57eab,0x457eaa,Sing,Wheel,???,0.02,0.02
0x5808b,0x45808a,Sing,Wheel,???,0.02,0.02
0x5826b,0x45826a,Sing,Wheel,???,0.1,0.1
0x5844b,0x45844a,Sing,Wheel,???,0.1,0.1
0x5558d,0x45558c,Sing,Wheel,???,1,1
0x5576d,0x45576c,Sing,Wheel,???,1,1
0x5594d,0x45594c,Sing,Wheel,???,1,1
0x55b2d,0x455b2c,Sing,Wheel,???,1,1
0x55d0d,0x455d0c,Sing,Wheel,???,1,1
0x55eed,0x455eec,Sing,Wheel,???,1,1
0x560cd,0x4560cc,Sing,Wheel,???,1,1
0x562ad,0x4562ac,Sing,Wheel,???,0.9,0.9
0x5648d,0x45648c,Sing,Wheel,???,0.9,0.9
0x5666d,0x45666c,Sing,Wheel,???,1,1
0x5684d,0x45684c,Sing,Wheel,???,1,1
0x56a2d,0x456a2c,Sing,Wheel,???,1,1
0x56c0d,0x456c0c,Sing,Wheel,???,1,1
0x56ded,0x456dec,Sing,Wheel,???,1,1
0x56fcd,0x456fcc,Sing,Wheel,???,1,1
0x571ad,0x4571ac,Sing,Wheel,???,1,1
0x5738d,0x45738c,Sing,Wheel,???,1,1
0x5756d,0x45756c,Sing,Wheel,???,1,1
0x5774d,0x45774c,Sing,Wheel,???,1,1
0x5792d,0x45792c,Sing,Wheel,???,1,1
0x57b0d,0x457b0c,Sing,Wheel,???,1,1
0x57ced,0x457cec,Sing,Wheel,???,1,1
0x57ecd,0x457ecc,Sing,Wheel,???,1,1
0x580ad,0x4580ac,Sing,Wheel,???,1,1
0x5828d,0x45828c,Sing,Wheel,???,0.9,0.9
0x5846d,0x45846c,Sing,Wheel,???,0.9,0.9
0x55597,0x455596,Sing,Wheel,Grip-2,-0.23,-0.23
0x55777,0x455776,Sing,Wheel,Grip-2,-0.15,-0.15
0x55957,0x455956,Sing,Wheel,Grip-2,-0.24,-0.24
0x55b37,0x455b36,Sing,Wheel,Grip-2,-0.17,-0.17
0x55d17,0x455d16,Sing,Wheel,Grip-2,-0.22,-0.22
0x55ef7,0x455ef6,Sing,Wheel,Grip-2,-0.22,-0.22
0x560d7,0x4560d6,Sing,Wheel,Grip-2,-0.36,-0.36
0x562b7,0x4562b6,Sing,Wheel,Grip-2,-0.2,-0.2
0x56497,0x456496,Sing,Wheel,Grip-2,-0.2,-0.2
0x56677,0x456676,Sing,Wheel,Grip-2,-0.23,-0.23
0x56857,0x456856,Sing,Wheel,Grip-2,-0.15,-0.15
0x56a37,0x456a36,Sing,Wheel,Grip-2,-0.24,-0.24
0x56c17,0x456c16,Sing,Wheel,Grip-2,-0.17,-0.17
0x56df7,0x456df6,Sing,Wheel,Grip-2,-0.22,-0.22
0x56fd7,0x456fd6,Sing,Wheel,Grip-2,-0.22,-0.22
0x571b7,0x4571b6,Sing,Wheel,Grip-2,-0.36,-0.36
0x57397,0x457396,Sing,Wheel,Grip-2,-0.26,-0.26
0x57577,0x457576,Sing,Wheel,Grip-2,-0.17,-0.17
0x57757,0x457756,Sing,Wheel,Grip-2,-0.24,-0.24
0x57937,0x457936,Sing,Wheel,Grip-2,-0.17,-0.17
0x57b17,0x457b16,Sing,Wheel,Grip-2,-0.22,-0.22
0x57cf7,0x457cf6,Sing,Wheel,Grip-2,-0.22,-0.22
0x57ed7,0x457ed6,Sing,Wheel,Grip-2,-0.32,-0.32
0x580b7,0x4580b6,Sing,Wheel,Grip-2,-0.3,-0.3
0x58297,0x458296,Sing,Wheel,Grip-2,-0.2,-0.2
0x58477,0x458476,Sing,Wheel,Grip-2,-0.2,-0.2
0x555a3,0x4555a2,Sing,Wheel,??? Point-2,4700,4700
0x55783,0x455782,Sing,Wheel,??? Point-2,7500,7500
0x55963,0x455962,Sing,Wheel,??? Point-2,4450,4450
0x55b43,0x455b42,Sing,Wheel,??? Point-2,7200,7200
0x55d23,0x455d22,Sing,Wheel,??? Point-2,4200,4200
0x55f03,0x455f02,Sing,Wheel,??? Point-2,6300,6300
0x560e3,0x4560e2,Sing,Wheel,??? Point-2,3350,3350
0x562c3,0x4562c2,Sing,Wheel,??? Point-2,5000,5000
0x564a3,0x4564a2,Sing,Wheel,??? Point-2,5000,5000
0x56683,0x456682,Sing,Wheel,??? Point-2,4700,4700
0x56863,0x456862,Sing,Wheel,??? Point-2,7500,7500
0x56a43,0x456a42,Sing,Wheel,??? Point-2,4450,4450
0x56c23,0x456c22,Sing,Wheel,??? Point-2,7200,7200
0x56e03,0x456e02,Sing,Wheel,??? Point-2,4200,4200
0x56fe3,0x456fe2,Sing,Wheel,??? Point-2,6300,6300
0x571c3,0x4571c2,Sing,Wheel,??? Point-2,3350,3350
0x573a3,0x4573a2,Sing,Wheel,??? Point-2,3760,3760
0x57583,0x457582,Sing,Wheel,??? Point-2,6000,6000
0x57763,0x457762,Sing,Wheel,??? Point-2,3560,3560
0x57943,0x457942,Sing,Wheel,??? Point-2,5760,5760
0x57b23,0x457b22,Sing,Wheel,??? Point-2,3360,3360
0x57d03,0x457d02,Sing,Wheel,??? Point-2,5040,5040
0x57ee3,0x457ee2,Sing,Wheel,??? Point-2,2610,2610
0x580c3,0x4580c2,Sing,Wheel,??? Point-2,2710,2710
0x582a3,0x4582a2,Sing,Wheel,??? Point-2,5000,5000
0x58483,0x458482,Sing,Wheel,??? Point-2,5000,5000
0x555ad,0x4555ac,Sing,Wheel,???,0.42,0.42
0x5578d,0x45578c,Sing,Wheel,???,0.28,0.28
0x5596d,0x45596c,Sing,Wheel,???,0.33,0.33
0x55b4d,0x455b4c,Sing,Wheel,???,0.29,0.29
0x55d2d,0x455d2c,Sing,Wheel,???,0.26,0.26
0x55f0d,0x455f0c,Sing,Wheel,???,0.21,0.21
0x560ed,0x4560ec,Sing,Wheel,???,0.3,0.3
0x562cd,0x4562cc,Sing,Wheel,???,0.16,0.16
0x564ad,0x4564ac,Sing,Wheel,???,0.16,0.16
0x5668d,0x45668c,Sing,Wheel,???,0.42,0.42
0x5686d,0x45686c,Sing,Wheel,???,0.28,0.28
0x56a4d,0x456a4c,Sing,Wheel,???,0.33,0.33
0x56c2d,0x456c2c,Sing,Wheel,???,0.29,0.29
0x56e0d,0x456e0c,Sing,Wheel,???,0.26,0.26
0x56fed,0x456fec,Sing,Wheel,???,0.21,0.21
0x571cd,0x4571cc,Sing,Wheel,???,0.3,0.3
0x573ad,0x4573ac,Sing,Wheel,???,0.38,0.38
0x5758d,0x45758c,Sing,Wheel,???,0.28,0.28
0x5776d,0x45776c,Sing,Wheel,???,0.33,0.33
0x5794d,0x45794c,Sing,Wheel,???,0.29,0.29
0x57b2d,0x457b2c,Sing,Wheel,???,0.26,0.26
0x57d0d,0x457d0c,Sing,Wheel,???,0.21,0.21
0x57eed,0x457eec,Sing,Wheel,???,0.3,0.3
0x580cd,0x4580cc,Sing,Wheel,???,0.3,0.3
0x582ad,0x4582ac,Sing,Wheel,???,0.16,0.16
0x5848d,0x45848c,Sing,Wheel,???,0.16,0.16
0x555b7,0x4555b6,Sing,Wheel,???,1.13,1.13
0x55797,0x455796,Sing,Wheel,???,1.13,1.13
0x55977,0x455976,Sing,Wheel,???,1.13,1.13
0x55b57,0x455b56,Sing,Wheel,???,1.13,1.13
0x55d37,0x455d36,Sing,Wheel,???,1.13,1.13
0x55f17,0x455f16,Sing,Wheel,???,1.13,1.13
0x560f7,0x4560f6,Sing,Wheel,???,1.13,1.13
0x562d7,0x4562d6,Sing,Wheel,???,1.13,1.13
0x564b7,0x4564b6,Sing,Wheel,???,1.1,1.1
0x56697,0x456696,Sing,Wheel,???,1.13,1.13
0x56877,0x456876,Sing,Wheel,???,1.13,1.13
0x56a57,0x456a56,Sing,Wheel,???,1.13,1.13
0x56c37,0x456c36,Sing,Wheel,???,1.13,1.13
0x56e17,0x456e16,Sing,Wheel,???,1.13,1.13
0x56ff7,0x456ff6,Sing,Wheel,???,1.13,1.13
0x571d7,0x4571d6,Sing,Wheel,???,1.13,1.13
0x573b7,0x4573b6,Sing,Wheel,???,1.13,1.13
0x57597,0x457596,Sing,Wheel,???,1.13,1.13
0x57777,0x457776,Sing,Wheel,???,1.13,1.13
0x57957,0x457956,Sing,Wheel,???,1.13,1.13
0x57b37,0x457b36,Sing,Wheel,???,1.13,1.13
0x57d17,0x457d16,Sing,Wheel,???,1.13,1.13
0x57ef7,0x457ef6,Sing,Wheel,???,1.13,1.13
0x580d7,0x4580d6,Sing,Wheel,???,1.13,1.13
0x582b7,0x4582b6,Sing,Wheel,???,1.13,1.13
0x58497,0x458496,Sing,Wheel,???,1.1,1.1
0x555c1,0x4555c0,Sing,Wheel,???,4.33E-06,4.33E-06
0x557a1,0x4557a0,Sing,Wheel,???,6.67E-06,6.67E-06
0x55981,0x455980,Sing,Wheel,???,6.33E-06,6.33E-06
0x55b61,0x455b60,Sing,Wheel,???,6.67E-06,6.67E-06
0x55d41,0x455d40,Sing,Wheel,???,6.33E-06,6.33E-06
0x55f21,0x455f20,Sing,Wheel,???,6.67E-06,6.67E-06
0x56101,0x456100,Sing,Wheel,???,6.67E-06,6.67E-06
0x562e1,0x4562e0,Sing,Wheel,???,6.67E-09,6.67E-09
0x564c1,0x4564c0,Sing,Wheel,???,6.67E-09,6.67E-09
0x566a1,0x4566a0,Sing,Wheel,???,0.00000286,0.00000286
0x56881,0x456880,Sing,Wheel,???,0.0000044,0.0000044
0x56a61,0x456a60,Sing,Wheel,???,0.00000418,0.00000418
0x56c41,0x456c40,Sing,Wheel,???,0.0000044,0.0000044
0x56e21,0x456e20,Sing,Wheel,???,0.00000418,0.00000418
0x57001,0x457000,Sing,Wheel,???,0.0000044,0.0000044
0x571e1,0x4571e0,Sing,Wheel,???,0.0000044,0.0000044
0x573c1,0x4573c0,Sing,Wheel,???,0.000002,0.000002
0x575a1,0x4575a0,Sing,Wheel,???,0.000002,0.000002
0x57781,0x457780,Sing,Wheel,???,0.000002,0.000002
0x57961,0x457960,Sing,Wheel,???,0.000002,0.000002
0x57b41,0x457b40,Sing,Wheel,???,0.000002,0.000002
0x57d21,0x457d20,Sing,Wheel,???,0.000002,0.000002
0x57f01,0x457f00,Sing,Wheel,???,0.000002,0.000002
0x580e1,0x4580e0,Sing,Wheel,???,0.000002,0.000002
0x582c1,0x4582c0,Sing,Wheel,???,0.000000002,0.000000002
0x584a1,0x4584a0,Sing,Wheel,???,0.000000002,0.000000002
0x555cb,0x4555ca,Sing,Wheel,???,0.000181818,0.000181818
0x557ab,0x4557aa,Sing,Wheel,???,0.000181818,0.000181818
0x5598b,0x45598a,Sing,Wheel,???,0.000181818,0.000181818
0x55b6b,0x455b6a,Sing,Wheel,???,0.000181818,0.000181818
0x55d4b,0x455d4a,Sing,Wheel,???,0.000181818,0.000181818
0x55f2b,0x455f2a,Sing,Wheel,???,0.000181818,0.000181818
0x5610b,0x45610a,Sing,Wheel,???,0.000181818,0.000181818
0x562eb,0x4562ea,Sing,Wheel,???,0.000181818,0.000181818
0x564cb,0x4564ca,Sing,Wheel,???,0.000181818,0.000181818
0x566ab,0x4566aa,Sing,Wheel,???,0.00012,0.00012
0x5688b,0x45688a,Sing,Wheel,???,0.00012,0.00012
0x56a6b,0x456a6a,Sing,Wheel,???,0.00012,0.00012
0x56c4b,0x456c4a,Sing,Wheel,???,0.00012,0.00012
0x56e2b,0x456e2a,Sing,Wheel,???,0.00012,0.00012
0x5700b,0x45700a,Sing,Wheel,???,0.00012,0.00012
0x571eb,0x4571ea,Sing,Wheel,???,0.00012,0.00012
0x573cb,0x4573ca,Sing,Wheel,???,0.000181818,0.000181818
0x575ab,0x4575aa,Sing,Wheel,???,0.000181818,0.000181818
0x5778b,0x45778a,Sing,Wheel,???,0.000181818,0.000181818
0x5796b,0x45796a,Sing,Wheel,???,0.000181818,0.000181818
0x57b4b,0x457b4a,Sing,Wheel,???,0.000181818,0.000181818
0x57d2b,0x457d2a,Sing,Wheel,???,0.000181818,0.000181818
0x57f0b,0x457f0a,Sing,Wheel,???,0.000181818,0.000181818
0x580eb,0x4580ea,Sing,Wheel,???,0.000181818,0.000181818
0x582cb,0x4582ca,Sing,Wheel,???,0.000181818,0.000181818
0x584ab,0x4584aa,Sing,Wheel,???,0.000181818,0.000181818
0x555d5,0x4555d4,Sing,Wheel,???,6.67E-06,6.67E-06
0x557b5,0x4557b4,Sing,Wheel,???,6.67E-06,6.67E-06
0x55995,0x455994,Sing,Wheel,???,6.67E-06,6.67E-06
0x55b75,0x455b74,Sing,Wheel,???,6.67E-06,6.67E-06
0x55d55,0x455d54,Sing,Wheel,???,6.67E-06,6.67E-06
0x55f35,0x455f34,Sing,Wheel,???,6.67E-06,6.67E-06
0x56115,0x456114,Sing,Wheel,???,6.67E-06,6.67E-06
0x562f5,0x4562f4,Sing,Wheel,???,6.67E-06,6.67E-06
0x564d5,0x4564d4,Sing,Wheel,???,6.67E-06,6.67E-06
0x566b5,0x4566b4,Sing,Wheel,???,6.67E-06,6.67E-06
0x56895,0x456894,Sing,Wheel,???,6.67E-06,6.67E-06
0x56a75,0x456a74,Sing,Wheel,???,6.67E-06,6.67E-06
0x56c55,0x456c54,Sing,Wheel,???,6.67E-06,6.67E-06
0x56e35,0x456e34,Sing,Wheel,???,6.67E-06,6.67E-06
0x57015,0x457014,Sing,Wheel,???,6.67E-06,6.67E-06
0x571f5,0x4571f4,Sing,Wheel,???,6.67E-06,6.67E-06
0x573d5,0x4573d4,Sing,Wheel,???,6.67E-06,6.67E-06
0x575b5,0x4575b4,Sing,Wheel,???,6.67E-06,6.67E-06
0x57795,0x457794,Sing,Wheel,???,6.67E-06,6.67E-06
0x57975,0x457974,Sing,Wheel,???,6.67E-06,6.67E-06
0x57b55,0x457b54,Sing,Wheel,???,6.67E-06,6.67E-06
0x57d35,0x457d34,Sing,Wheel,???,6.67E-06,6.67E-06
0x57f15,0x457f14,Sing,Wheel,???,6.67E-06,6.67E-06
0x580f5,0x4580f4,Sing,Wheel,???,6.67E-06,6.67E-06
0x582d5,0x4582d4,Sing,Wheel,???,6.67E-06,6.67E-06
0x584b5,0x4584b4,Sing,Wheel,???,6.67E-06,6.67E-06
0x555fd,0x4555fc,Sing,Wheel,???,0.000666667,0.000666667
0x557dd,0x4557dc,Sing,Wheel,???,0.000666667,0.000666667
0x559bd,0x4559bc,Sing,Wheel,???,0.000666667,0.000666667
0x55b9d,0x455b9c,Sing,Wheel,???,0.000666667,0.000666667
0x55d7d,0x455d7c,Sing,Wheel,???,0.000666667,0.000666667
0x55f5d,0x455f5c,Sing,Wheel,???,0.000666667,0.000666667
0x5613d,0x45613c,Sing,Wheel,???,0.000666667,0.000666667
0x5631d,0x45631c,Sing,Wheel,???,0.000666667,0.000666667
0x564fd,0x4564fc,Sing,Wheel,???,0.000666667,0.000666667
